NAME,DATE,COUNTRY,ACCURACY,STRAIN,SOURCE,ACCESSION,STUDY ACCESSION,SANGER LANE,PMID,LATITUDE,LONGITUDE
8616_4_42_IndBCR89_2010,2010,India,1,BCR89,Blood,ERR420418,ERP001718,8616_4#42,25961941,20.593684,78.96288
8616_4_44_IndBCR108_2010,2010,India,1,BCR108,Blood,ERR420420,ERP001718,8616_4#44,25961941,20.593684,78.96288
8616_4_48_IndBCR175_2011,2011,India,1,BCR175,Blood,ERR420424,ERP001718,8616_4#48,25961941,20.593684,78.96288
8616_4_45_IndBCR110_2010,2010,India,1,BCR110,Blood,ERR420421,ERP001718,8616_4#45,25961941,20.593684,78.96288
8616_4_46_IndBCR162_2011,2011,India,1,BCR162,Blood,ERR420422,ERP001718,8616_4#46,25961941,20.593684,78.96288
8616_4_47_IndBCR170_2011,2011,India,1,BCR170,Blood,ERR420423,ERP001718,8616_4#47,25961941,20.593684,78.96288
8616_4_49_IndBCR177_2011,2011,India,1,BCR177,Blood,ERR420425,ERP001718,8616_4#49,25961941,20.593684,78.96288
8616_4_50_IndBCR191_2011,2011,India,1,BCR191,Blood,ERR420426,ERP001718,8616_4#50,25961941,20.593684,78.96288
8616_4_52_IndBCR232_2011,2011,India,1,BCR232,Blood,ERR420428,ERP001718,8616_4#52,25961941,20.593684,78.96288
8616_4_53_IndSP2_2009,2009,India,1,SP2,Blood,ERR420429,ERP001718,8616_4#53,25961941,20.593684,78.96288
8616_4_51_IndBCR211_2011,2011,India,1,BCR211,Blood,ERR420427,ERP001718,8616_4#51,25961941,20.593684,78.96288
8616_4_54_IndSP9_2009,2009,India,1,SP9,Blood,ERR420430,ERP001718,8616_4#54,25961941,20.593684,78.96288
8616_4_55_IndSP11_2009,2009,India,1,SP11,Blood,ERR420431,ERP001718,8616_4#55,25961941,20.593684,78.96288
8616_4_56_IndSP47_2009,2009,India,1,SP47,Blood,ERR420432,ERP001718,8616_4#56,25961941,20.593684,78.96288
8616_4_57_IndSP66_2009,2009,India,1,SP66,Blood,ERR420433,ERP001718,8616_4#57,25961941,20.593684,78.96288
8616_4_58_IndSP80_2011,2011,India,1,SP80,Blood,ERR420434,ERP001718,8616_4#58,25961941,20.593684,78.96288
9472_4_78_S.Typhi_Quailes_1958,1958,United States of America,1,Quailes,Gallbladder fluid,ERR294858,ERP001718,9472_4#78,25961941,37.09024,-95.712891
9475_4_48_IndD7558_2006,2006,India,1,D7558,Unknown,ERR279344,ERP001718,9475_4#48,25961941,20.593684,78.96288
9475_4_51_IndC3891_2005,2005,India,1,C3891,Unknown,ERR279347,ERP001718,9475_4#51,25961941,20.593684,78.96288
9475_4_52_IndC3495_2005,2005,India,1,C3495,Unknown,ERR279348,ERP001718,9475_4#52,25961941,20.593684,78.96288
9475_4_50_IndC3551_2005,2005,India,1,C3551,Unknown,ERR279346,ERP001718,9475_4#50,25961941,20.593684,78.96288
9475_4_49_IndD7649_2007,2007,India,1,D7649,Unknown,ERR279345,ERP001718,9475_4#49,25961941,20.593684,78.96288
9475_4_54_IndE2889_2006,2006,India,1,E2889,Unknown,ERR279350,ERP001718,9475_4#54,25961941,20.593684,78.96288
9475_4_53_IndC3634_2005,2005,India,1,C3634,Unknown,ERR279349,ERP001718,9475_4#53,25961941,20.593684,78.96288
9475_4_56_IndE1240_2004,2004,India,1,E1240,Unknown,ERR279352,ERP001718,9475_4#56,25961941,20.593684,78.96288
9475_6_1_Mal1010996_2011,2011,Malawi,1,1010996,Blood,ERR279098,ERP001718,9475_6#1,25961941,-13.254308,34.301525
9475_4_57_IndE1303_2004,2004,India,1,E1303,Unknown,ERR279353,ERP001718,9475_4#57,25961941,20.593684,78.96288
9475_6_3_Mal1019695_2011,2011,Malawi,1,1019695,Blood,ERR279100,ERP001718,9475_6#3,25961941,-13.254308,34.301525
9475_4_55_IndE2990_2006,2006,India,1,E2990,Unknown,ERR279351,ERP001718,9475_4#55,25961941,20.593684,78.96288
9475_6_2_Mal1014063_2011,2011,Malawi,1,1014063,Blood,ERR279099,ERP001718,9475_6#2,25961941,-13.254308,34.301525
9475_6_4_Mal1019515_2011,2011,Malawi,1,1019515,Blood,ERR279101,ERP001718,9475_6#4,25961941,-13.254308,34.301525
9475_6_5_Mal1021678_2011,2011,Malawi,1,1021678,Blood,ERR279102,ERP001718,9475_6#5,25961941,-13.254308,34.301525
9475_6_10_Mal1013486_2011,2011,Malawi,1,1013486,Blood,ERR279107,ERP001718,9475_6#10,25961941,-13.254308,34.301525
9475_6_8_Mal1030208_2012,2012,Malawi,1,1030208,Blood,ERR279105,ERP001718,9475_6#8,25961941,-13.254308,34.301525
9475_6_9_Mal1008634_2011,2011,Malawi,1,1008634,Blood,ERR279106,ERP001718,9475_6#9,25961941,-13.254308,34.301525
9475_6_13_Mal1021701_2011,2011,Malawi,1,1021701,Blood,ERR279110,ERP001718,9475_6#13,25961941,-13.254308,34.301525
9475_6_6_Mal1025912_2011,2011,Malawi,1,1025912,Blood,ERR279103,ERP001718,9475_6#6,25961941,-13.254308,34.301525
9475_6_14_Mal1025691_2011,2011,Malawi,1,1025691,Blood,ERR279111,ERP001718,9475_6#14,25961941,-13.254308,34.301525
9475_6_12_Mal1021106_2011,2011,Malawi,1,1021106,Blood,ERR279109,ERP001718,9475_6#12,25961941,-13.254308,34.301525
9475_6_17_Mal1007914_2011,2011,Malawi,1,1007914,Blood,ERR279114,ERP001718,9475_6#17,25961941,-13.254308,34.301525
9475_6_16_Mal1031809_2012,2012,Malawi,1,1031809,Blood,ERR279113,ERP001718,9475_6#16,25961941,-13.254308,34.301525
9475_6_20_Mal1018216_2011,2011,Malawi,1,1018216,Blood,ERR279117,ERP001718,9475_6#20,25961941,-13.254308,34.301525
9475_6_24_Mal1031785_2012,2012,Malawi,1,1031785,Blood,ERR279121,ERP001718,9475_6#24,25961941,-13.254308,34.301525
9475_6_21_Mal1023407_2011,2011,Malawi,1,1023407,Blood,ERR279118,ERP001718,9475_6#21,25961941,-13.254308,34.301525
9475_6_19_Mal1016889_2011,2011,Malawi,1,1016889,Blood,ERR279116,ERP001718,9475_6#19,25961941,-13.254308,34.301525
9475_6_18_Mal1013305_2011,2011,Malawi,1,1013305,Blood,ERR279115,ERP001718,9475_6#18,25961941,-13.254308,34.301525
9475_6_25_Mal1007917_2011,2011,Malawi,1,1007917,Blood,ERR279122,ERP001718,9475_6#25,25961941,-13.254308,34.301525
9475_6_26_Mal1012911_2011,2011,Malawi,1,1012911,Blood,ERR279123,ERP001718,9475_6#26,25961941,-13.254308,34.301525
9475_6_29_Mal1022981_2011,2011,Malawi,1,1022981,Blood,ERR279126,ERP001718,9475_6#29,25961941,-13.254308,34.301525
9475_6_28_Mal1020791_2011,2011,Malawi,1,1020791,Blood,ERR279125,ERP001718,9475_6#28,25961941,-13.254308,34.301525
9475_6_27_Mal1016653_2011,2011,Malawi,1,1016653,Blood,ERR279124,ERP001718,9475_6#27,25961941,-13.254308,34.301525
9475_6_31_Mal1022553_2011,2011,Malawi,1,1022553,Blood,ERR279128,ERP001718,9475_6#31,25961941,-13.254308,34.301525
9475_6_32_Mal1030630_2012,2012,Malawi,1,1030630,Blood,ERR279129,ERP001718,9475_6#32,25961941,-13.254308,34.301525
9475_6_33_Mal1014451_2011,2011,Malawi,1,1014451,Blood,ERR279130,ERP001718,9475_6#33,25961941,-13.254308,34.301525
9475_6_36_Mal1021854_2011,2011,Malawi,1,1021854,Blood,ERR279133,ERP001718,9475_6#36,25961941,-13.254308,34.301525
9475_6_34_Mal1018211_2011,2011,Malawi,1,1018211,Blood,ERR279131,ERP001718,9475_6#34,25961941,-13.254308,34.301525
9475_6_35_Mal1016605_2011,2011,Malawi,1,1016605,Blood,ERR279132,ERP001718,9475_6#35,25961941,-13.254308,34.301525
9475_6_37_Mal1022075_2011,2011,Malawi,1,1022075,Blood,ERR279134,ERP001718,9475_6#37,25961941,-13.254308,34.301525
9475_6_39_Mal1032927_2012,2012,Malawi,1,1032927,Blood,ERR279136,ERP001718,9475_6#39,25961941,-13.254308,34.301525
9475_6_41_Mal1014383_2011,2011,Malawi,1,1014383,Blood,ERR279138,ERP001718,9475_6#41,25961941,-13.254308,34.301525
9475_6_42_Mal1017142_2011,2011,Malawi,1,1017142,Blood,ERR279139,ERP001718,9475_6#42,25961941,-13.254308,34.301525
9475_6_44_Mal1023267_2011,2011,Malawi,1,1023267,Blood,ERR279141,ERP001718,9475_6#44,25961941,-13.254308,34.301525
9475_6_43_Mal1020184_2011,2011,Malawi,1,1020184,Blood,ERR279140,ERP001718,9475_6#43,25961941,-13.254308,34.301525
9475_6_46_Mal1024341_2011,2011,Malawi,1,1024341,Blood,ERR279143,ERP001718,9475_6#46,25961941,-13.254308,34.301525
9475_6_45_Mal1021624_2011,2011,Malawi,1,1021624,Blood,ERR279142,ERP001718,9475_6#45,25961941,-13.254308,34.301525
9475_6_47_Mal1032463_2012,2012,Malawi,1,1032463,Blood,ERR279144,ERP001718,9475_6#47,25961941,-13.254308,34.301525
9475_6_48_MalA53009_2008,2008,Malawi,1,A53009,Blood,ERR279145,ERP001718,9475_6#48,25961941,-13.254308,34.301525
9475_6_50_Mal1017137_2011,2011,Malawi,1,1017137,Blood,ERR279147,ERP001718,9475_6#50,25961941,-13.254308,34.301525
9475_6_49_Mal1013803_2011,2011,Malawi,1,1013803,Blood,ERR279146,ERP001718,9475_6#49,25961941,-13.254308,34.301525
9475_6_51_Mal1019839_2011,2011,Malawi,1,1019839,Blood,ERR279148,ERP001718,9475_6#51,25961941,-13.254308,34.301525
9475_6_52_Mal1022401_2011,2011,Malawi,1,1022401,Blood,ERR279149,ERP001718,9475_6#52,25961941,-13.254308,34.301525
9475_6_53_Mal1020976_2011,2011,Malawi,1,1020976,Blood,ERR279150,ERP001718,9475_6#53,25961941,-13.254308,34.301525
9475_6_54_Mal1023999_2011,2011,Malawi,1,1023999,Blood,ERR279151,ERP001718,9475_6#54,25961941,-13.254308,34.301525
9475_6_55_Mal1032281_2012,2012,Malawi,1,1032281,Blood,ERR279152,ERP001718,9475_6#55,25961941,-13.254308,34.301525
9475_6_57_Mal1012752_2011,2011,Malawi,1,1012752,Blood,ERR279154,ERP001718,9475_6#57,25961941,-13.254308,34.301525
9475_6_56_MalA53789_2009,2009,Malawi,1,A53789,Blood,ERR279153,ERP001718,9475_6#56,25961941,-13.254308,34.301525
9475_6_59_Mal1019833_2011,2011,Malawi,1,1019833,Blood,ERR279156,ERP001718,9475_6#59,25961941,-13.254308,34.301525
9475_6_58_Mal1020366_2011,2011,Malawi,1,1020366,Blood,ERR279155,ERP001718,9475_6#58,25961941,-13.254308,34.301525
9475_6_65_Mal1012727_2011,2011,Malawi,1,1012727,Blood,ERR279162,ERP001718,9475_6#65,25961941,-13.254308,34.301525
9475_6_62_Mal1028143_2012,2012,Malawi,1,1028143,Blood,ERR279159,ERP001718,9475_6#62,25961941,-13.254308,34.301525
9475_6_66_Mal1020059_2011,2011,Malawi,1,1020059,Blood,ERR279163,ERP001718,9475_6#66,25961941,-13.254308,34.301525
9475_6_63_Mal1032249_2012,2012,Malawi,1,1032249,Blood,ERR279160,ERP001718,9475_6#63,25961941,-13.254308,34.301525
9475_6_61_Mal1029975_2012,2012,Malawi,1,1029975,Blood,ERR279158,ERP001718,9475_6#61,25961941,-13.254308,34.301525
9475_6_67_Mal1019806_2011,2011,Malawi,1,1019806,Blood,ERR279164,ERP001718,9475_6#67,25961941,-13.254308,34.301525
9475_6_68_Mal1018617_2011,2011,Malawi,1,1018617,Blood,ERR279165,ERP001718,9475_6#68,25961941,-13.254308,34.301525
9475_6_69_Mal1029451_2012,2012,Malawi,1,1029451,Blood,ERR279166,ERP001718,9475_6#69,25961941,-13.254308,34.301525
9475_6_71_Mal1032168_2012,2012,Malawi,1,1032168,Blood,ERR279168,ERP001718,9475_6#71,25961941,-13.254308,34.301525
9475_6_73_Mal1014152_2011,2011,Malawi,1,1014152,Blood,ERR279170,ERP001718,9475_6#73,25961941,-13.254308,34.301525
9475_6_72_MalA55865_2009,2009,Malawi,1,A55865,Blood,ERR279169,ERP001718,9475_6#72,25961941,-13.254308,34.301525
9475_6_76_Mal1021788_2011,2011,Malawi,1,1021788,Blood,ERR279173,ERP001718,9475_6#76,25961941,-13.254308,34.301525
9475_6_77_Mal1028963_2012,2012,Malawi,1,1028963,Blood,ERR279174,ERP001718,9475_6#77,25961941,-13.254308,34.301525
9475_6_80_MalA32420_2004,2004,Malawi,1,A32420,Blood,ERR279177,ERP001718,9475_6#80,25961941,-13.254308,34.301525
9475_6_78_Mal1026460_2012,2012,Malawi,1,1026460,Blood,ERR279175,ERP001718,9475_6#78,25961941,-13.254308,34.301525
9475_6_81_MalA33112_2005,2005,Malawi,1,A33112,Blood,ERR279178,ERP001718,9475_6#81,25961941,-13.254308,34.301525
9475_6_79_Mal1031581_2012,2012,Malawi,1,1031581,Blood,ERR279176,ERP001718,9475_6#79,25961941,-13.254308,34.301525
9475_6_92_MalA39483_2006,2006,Malawi,1,A39483,Blood,ERR279189,ERP001718,9475_6#92,25961941,-13.254308,34.301525
9475_6_93_MalA40566_2006,2006,Malawi,1,A40566,Blood,ERR279190,ERP001718,9475_6#93,25961941,-13.254308,34.301525
9475_6_85_MalA40201_2006,2006,Malawi,1,A40201,Blood,ERR279182,ERP001718,9475_6#85,25961941,-13.254308,34.301525
9475_6_90_MalD28995_2005,2005,Malawi,1,D28995,Blood,ERR279187,ERP001718,9475_6#90,25961941,-13.254308,34.301525
9475_6_94_MalD41342_2007,2007,Malawi,1,D41342,Blood,ERR279191,ERP001718,9475_6#94,25961941,-13.254308,34.301525
9870_8_3_Cam003956_2008,2008,Cambodia,1,2008-003956,Blood,ERR319404,ERP001718,9870_8#3,25961941,12.565679,104.990963
9870_8_1_Cam001909_2008,2008,Cambodia,1,2008-001909,Blood,ERR319402,ERP001718,9870_8#1,25961941,12.565679,104.990963
9870_8_2_Cam002399_2008,2008,Cambodia,1,2008-002399,Blood,ERR319403,ERP001718,9870_8#2,25961941,12.565679,104.990963
9870_8_4_Cam004254_2008,2008,Cambodia,1,2008-004254,Blood,ERR319405,ERP001718,9870_8#4,25961941,12.565679,104.990963
9870_8_8_Cam006312_2008,2008,Cambodia,1,2008-006312,Blood,ERR319409,ERP001718,9870_8#8,25961941,12.565679,104.990963
9870_8_7_Cam016955_2008,2008,Cambodia,1,2003-016955,Blood,ERR319408,ERP001718,9870_8#7,25961941,12.565679,104.990963
9870_8_5_Cam216507_2008,2008,Cambodia,1,2002-216507,Blood,ERR319406,ERP001718,9870_8#5,25961941,12.565679,104.990963
9870_8_10_Cam006300_2008,2008,Cambodia,1,2008-006300,Blood,ERR319411,ERP001718,9870_8#10,25961941,12.565679,104.990963
9870_8_9_Cam008425_2008,2008,Cambodia,1,2005-008425,Blood,ERR319410,ERP001718,9870_8#9,25961941,12.565679,104.990963
9870_8_11_Cam000156_2009,2009,Cambodia,1,2009-000156,Blood,ERR319412,ERP001718,9870_8#11,25961941,12.565679,104.990963
9870_8_13_Cam002960_2009,2009,Cambodia,1,2008-002960,Blood,ERR319414,ERP001718,9870_8#13,25961941,12.565679,104.990963
9870_8_15_Cam006046_2009,2009,Cambodia,1,2009-006046,Blood,ERR319416,ERP001718,9870_8#15,25961941,12.565679,104.990963
9870_8_14_Cam004002_2009,2009,Cambodia,1,2009-004002,Blood,ERR319415,ERP001718,9870_8#14,25961941,12.565679,104.990963
9870_8_12_Cam000892_2009,2009,Cambodia,1,2009-000892,Blood,ERR319413,ERP001718,9870_8#12,25961941,12.565679,104.990963
9870_8_16_Cam007146_2009,2009,Cambodia,1,2009-007146,Blood,ERR319417,ERP001718,9870_8#16,25961941,12.565679,104.990963
9870_8_17_Cam010587_2009,2009,Cambodia,1,2005-010587,Blood,ERR319418,ERP001718,9870_8#17,25961941,12.565679,104.990963
9870_8_19_Cam011935_2009,2009,Cambodia,1,2009-011935,Blood,ERR319420,ERP001718,9870_8#19,25961941,12.565679,104.990963
9870_8_18_Cam008924_2009,2009,Cambodia,1,2003-008924,Blood,ERR319419,ERP001718,9870_8#18,25961941,12.565679,104.990963
9870_8_21_Cam005196_2010,2010,Cambodia,1,2010-005196,Blood,ERR319422,ERP001718,9870_8#21,25961941,12.565679,104.990963
9870_8_22_Cam011361_2010,2010,Cambodia,1,2010-011361,Blood,ERR319423,ERP001718,9870_8#22,25961941,12.565679,104.990963
9870_8_20_Cam012898_2009,2009,Cambodia,1,2009-012898,Blood,ERR319421,ERP001718,9870_8#20,25961941,12.565679,104.990963
9870_8_24_Cam011021_2010,2010,Cambodia,1,2006-011021,Blood,ERR319425,ERP001718,9870_8#24,25961941,12.565679,104.990963
9870_8_23_Cam005872_2010,2010,Cambodia,1,2010-005872,Blood,ERR319424,ERP001718,9870_8#23,25961941,12.565679,104.990963
9870_8_26_Cam013365_2010,2010,Cambodia,1,2007-013365,Blood,ERR319427,ERP001718,9870_8#26,25961941,12.565679,104.990963
9870_8_25_Cam006551_2010,2010,Cambodia,1,2010-006551,Blood,ERR319426,ERP001718,9870_8#25,25961941,12.565679,104.990963
9870_8_28_Cam012990_2010,2010,Cambodia,1,2007-012990,Blood,ERR319429,ERP001718,9870_8#28,25961941,12.565679,104.990963
9870_8_27_Cam006866_2010,2010,Cambodia,1,2010-006866,Blood,ERR319428,ERP001718,9870_8#27,25961941,12.565679,104.990963
9870_8_30_Cam100510_2010,2010,Cambodia,1,2001-100510,Blood,ERR319431,ERP001718,9870_8#30,25961941,12.565679,104.990963
9870_8_32_Cam008154_2010,2010,Cambodia,1,2010-008154,Blood,ERR319433,ERP001718,9870_8#32,25961941,12.565679,104.990963
9870_8_34_Cam002605_2010,2010,Cambodia,1,2010-002605,Blood,ERR319435,ERP001718,9870_8#34,25961941,12.565679,104.990963
9870_8_35_Cam009987_2010,2010,Cambodia,1,2010-009987,Blood,ERR319436,ERP001718,9870_8#35,25961941,12.565679,104.990963
9870_8_33_Cam007462_2010,2010,Cambodia,1,2010-007462,Blood,ERR319434,ERP001718,9870_8#33,25961941,12.565679,104.990963
9870_8_37_Cam002948_2010,2010,Cambodia,1,2010-002948,Blood,ERR319438,ERP001718,9870_8#37,25961941,12.565679,104.990963
9870_8_36_Cam010162_2010,2010,Cambodia,1,2010-010162,Blood,ERR319437,ERP001718,9870_8#36,25961941,12.565679,104.990963
9870_8_38_Cam010972_2010,2010,Cambodia,1,2010-010972,Blood,ERR319439,ERP001718,9870_8#38,25961941,12.565679,104.990963
9870_8_41_Cam000112_2011,2011,Cambodia,1,01-2011-000112,Blood,ERR319442,ERP001718,9870_8#41,25961941,12.565679,104.990963
9870_8_40_Cam011712_2010,2010,Cambodia,1,2010-011712,Blood,ERR319441,ERP001718,9870_8#40,25961941,12.565679,104.990963
9870_8_43_Cam009945_2011,2011,Cambodia,1,2005-009945,Blood,ERR319444,ERP001718,9870_8#43,25961941,12.565679,104.990963
9870_8_42_Cam000483_2011,2011,Cambodia,1,01-2011-000483,Blood,ERR319443,ERP001718,9870_8#42,25961941,12.565679,104.990963
9870_8_39_Cam011187_2010,2010,Cambodia,1,2010-011187,Blood,ERR319440,ERP001718,9870_8#39,25961941,12.565679,104.990963
9870_8_44_Cam021515_2011,2011,Cambodia,1,2007-021515,Blood,ERR319445,ERP001718,9870_8#44,25961941,12.565679,104.990963
9870_8_46_Cam216622_2011,2011,Cambodia,1,2002-216622,Blood,ERR319447,ERP001718,9870_8#46,25961941,12.565679,104.990963
9870_8_45_Cam007642_2011,2011,Cambodia,1,2006-007642,Blood,ERR319446,ERP001718,9870_8#45,25961941,12.565679,104.990963
9870_8_51_Cam021566_2011,2011,Cambodia,1,2010-021566,Blood,ERR319452,ERP001718,9870_8#51,25961941,12.565679,104.990963
9870_8_47_Cam004004_2011,2011,Cambodia,1,2010-004004,Blood,ERR319448,ERP001718,9870_8#47,25961941,12.565679,104.990963
9870_8_49_Cam000113_2011,2011,Cambodia,1,01-2011-000113,Blood,ERR319450,ERP001718,9870_8#49,25961941,12.565679,104.990963
9870_8_50_Cam000309_2011,2011,Cambodia,1,01-2011-000309,Blood,ERR319451,ERP001718,9870_8#50,25961941,12.565679,104.990963
9870_8_48_Cam004103_2011,2011,Cambodia,1,01-2010-004103,Blood,ERR319449,ERP001718,9870_8#48,25961941,12.565679,104.990963
9870_8_52_Cam007445_2011,2011,Cambodia,1,2011-007445,Blood,ERR319453,ERP001718,9870_8#52,25961941,12.565679,104.990963
9870_8_53_Cam011215_2011,2011,Cambodia,1,2005-011215,Blood,ERR319454,ERP001718,9870_8#53,25961941,12.565679,104.990963
9870_8_54_Cam000374_2011,2011,Cambodia,1,2009-000374,Blood,ERR319455,ERP001718,9870_8#54,25961941,12.565679,104.990963
9870_8_55_Cam001522_2011,2011,Cambodia,1,01-2011-001522,Blood,ERR319456,ERP001718,9870_8#55,25961941,12.565679,104.990963
9870_8_57_Cam007792_2011,2011,Cambodia,1,2011-007792,Blood,ERR319458,ERP001718,9870_8#57,25961941,12.565679,104.990963
9870_8_59_Cam008616_2011,2011,Cambodia,1,2006-008616,Blood,ERR319460,ERP001718,9870_8#59,25961941,12.565679,104.990963
9870_8_56_Cam007660_2011,2011,Cambodia,1,2011-007660,Blood,ERR319457,ERP001718,9870_8#56,25961941,12.565679,104.990963
9870_8_58_Cam007930_2011,2011,Cambodia,1,2011-007930,Blood,ERR319459,ERP001718,9870_8#58,25961941,12.565679,104.990963
9870_8_60_Cam015726_2011,2011,Cambodia,1,2007-015726,Blood,ERR319461,ERP001718,9870_8#60,25961941,12.565679,104.990963
9870_8_61_Cam1325_2011,2011,Cambodia,1,BC2011-1325,Blood,ERR319462,ERP001718,9870_8#61,25961941,12.565679,104.990963
9870_8_65_Cam1457_2011,2011,Cambodia,1,BC20111457,Blood,ERR319466,ERP001718,9870_8#65,25961941,12.565679,104.990963
9870_8_63_Cam1307_2011,2011,Cambodia,1,BC2011-1307,Blood,ERR319464,ERP001718,9870_8#63,25961941,12.565679,104.990963
9870_8_64_Cam1305_2011,2011,Cambodia,1,BC2011-1305,Blood,ERR319465,ERP001718,9870_8#64,25961941,12.565679,104.990963
9870_8_62_Cam1311_2011,2011,Cambodia,1,BC2011-1311,Blood,ERR319463,ERP001718,9870_8#62,25961941,12.565679,104.990963
9870_8_68_Cam1612_2011,2011,Cambodia,1,BC2011-1612,Blood,ERR319469,ERP001718,9870_8#68,25961941,12.565679,104.990963
9870_8_66_Cam1461_2011,2011,Cambodia,1,BC2011-1461,Blood,ERR319467,ERP001718,9870_8#66,25961941,12.565679,104.990963
9870_8_67_Cam1534_2011,2011,Cambodia,1,BC2011-1534,Blood,ERR319468,ERP001718,9870_8#67,25961941,12.565679,104.990963
9870_8_69_Cam1683_2011,2011,Cambodia,1,BC2011-1683,Blood,ERR319470,ERP001718,9870_8#69,25961941,12.565679,104.990963
9870_8_70_Cam1739_2011,2011,Cambodia,1,BC2011-1739,Blood,ERR319471,ERP001718,9870_8#70,25961941,12.565679,104.990963
9870_8_73_Cam002043_2012,2012,Cambodia,1,01-2010-002043,Blood,ERR319474,ERP001718,9870_8#73,25961941,12.565679,104.990963
9870_8_72_Cam002759_2012,2012,Cambodia,1,2012-002759,Stool,ERR319473,ERP001718,9870_8#72,25961941,12.565679,104.990963
9870_8_71_Cam018938_2012,2012,Cambodia,1,2011-018938,Blood,ERR319472,ERP001718,9870_8#71,25961941,12.565679,104.990963
9870_8_74_Cam001846_2012,2012,Cambodia,1,01-2012-001846,Blood,ERR319475,ERP001718,9870_8#74,25961941,12.565679,104.990963
9870_8_75_Cam007197_2012,2012,Cambodia,1,2012-007197,Blood,ERR319476,ERP001718,9870_8#75,25961941,12.565679,104.990963
9870_8_78_Cam009077_2012,2012,Cambodia,1,2012-009077,Blood,ERR319479,ERP001718,9870_8#78,25961941,12.565679,104.990963
9870_8_76_Cam002175_2012,2012,Cambodia,1,01-2012-002175,Blood,ERR319477,ERP001718,9870_8#76,25961941,12.565679,104.990963
9870_8_80_Cam005183_2012,2012,Cambodia,1,01-2010-005183,Blood,ERR319481,ERP001718,9870_8#80,25961941,12.565679,104.990963
9870_8_79_Cam002473_2012,2012,Cambodia,1,01-2012-002473,Blood,ERR319480,ERP001718,9870_8#79,25961941,12.565679,104.990963
9870_8_77_Cam008606_2012,2012,Cambodia,1,2012-008606,Blood,ERR319478,ERP001718,9870_8#77,25961941,12.565679,104.990963
9870_8_81_Cam002529_2012,2012,Cambodia,1,01-2012-002529,Blood,ERR319482,ERP001718,9870_8#81,25961941,12.565679,104.990963
9870_8_83_Cam009618_2012,2012,Cambodia,1,2012-009618,Blood,ERR319484,ERP001718,9870_8#83,25961941,12.565679,104.990963
9870_8_86_Cam010060_2012,2012,Cambodia,1,2012-010060,Blood,ERR319487,ERP001718,9870_8#86,25961941,12.565679,104.990963
9870_8_85_Cam010059_2012,2012,Cambodia,1,2012-010059,Blood,ERR319486,ERP001718,9870_8#85,25961941,12.565679,104.990963
9870_8_82_Cam014301_2012,2012,Cambodia,1,2006-014301,Blood,ERR319483,ERP001718,9870_8#82,25961941,12.565679,104.990963
9870_8_84_Cam017452_2012,2012,Cambodia,1,2008-017452,Blood,ERR319485,ERP001718,9870_8#84,25961941,12.565679,104.990963
9870_8_87_Cam002669_2012,2012,Cambodia,1,01-2012-002669,Blood,ERR319488,ERP001718,9870_8#87,25961941,12.565679,104.990963
9870_8_88_Cam006045_2012,2012,Cambodia,1,2010-006045,Blood,ERR319489,ERP001718,9870_8#88,25961941,12.565679,104.990963
9870_8_89_Cam002666_2012,2012,Cambodia,1,01-2012-002666,Blood,ERR319490,ERP001718,9870_8#89,25961941,12.565679,104.990963
9870_8_91_Cam009913_2012,2012,Cambodia,1,2012-009913,Blood,ERR319492,ERP001718,9870_8#91,25961941,12.565679,104.990963
9870_8_93_Cam010317_2012,2012,Cambodia,1,2005-010317,Blood,ERR319494,ERP001718,9870_8#93,25961941,12.565679,104.990963
9870_8_94_Cam010406_2012,2012,Cambodia,1,2012-010406,Blood,ERR319495,ERP001718,9870_8#94,25961941,12.565679,104.990963
9953_5_2_IndoA140_2010,2010,Indonesia,1,A140,Blood,ERR326598,ERP001718,9953_5#2,25961941,-0.789275,113.921327
9953_5_5_IndoA271_2009,2009,Indonesia,1,A271,Blood,ERR326601,ERP001718,9953_5#5,25961941,-0.789275,113.921327
9953_5_3_IndoA268_2009,2009,Indonesia,1,A268,Blood,ERR326599,ERP001718,9953_5#3,25961941,-0.789275,113.921327
9953_5_6_IndoA272_2010,2010,Indonesia,1,A272,Blood,ERR326602,ERP001718,9953_5#6,25961941,-0.789275,113.921327
9953_5_7_IndoA273_2009,2009,Indonesia,1,A273,Blood,ERR326603,ERP001718,9953_5#7,25961941,-0.789275,113.921327
9953_5_8_IndoA274_2006,2006,Indonesia,1,A274,Blood,ERR326604,ERP001718,9953_5#8,25961941,-0.789275,113.921327
9953_5_9_IndoA275_2009,2009,Indonesia,1,A275,Blood,ERR326605,ERP001718,9953_5#9,25961941,-0.789275,113.921327
9953_5_10_IndoA276_2008,2008,Indonesia,1,A276,Blood,ERR326606,ERP001718,9953_5#10,25961941,-0.789275,113.921327
9953_5_11_IndoA277_2009,2009,Indonesia,1,A277,Blood,ERR326607,ERP001718,9953_5#11,25961941,-0.789275,113.921327
